request_id,timestamp,latency_sec,bytes_sent,http_status,outcome,error_type
807,13:21:56.108086,2.2056,0,0,failed,ConnectionRefusedError
824,13:21:56.108295,2.2041,0,0,failed,ConnectionRefusedError
830,13:21:56.108461,2.2037,0,0,failed,ConnectionRefusedError
813,13:21:56.108636,2.2055,0,0,failed,ConnectionRefusedError
812,13:21:56.108795,2.2058,0,0,failed,ConnectionRefusedError
834,13:21:56.108979,2.2038,0,0,failed,ConnectionRefusedError
836,13:21:56.109192,2.2038,0,0,failed,ConnectionRefusedError
840,13:21:56.109373,2.2035,0,0,failed,ConnectionRefusedError
820,13:21:56.109553,2.2058,0,0,failed,ConnectionRefusedError
837,13:21:56.109714,2.2043,0,0,failed,ConnectionRefusedError
831,13:21:56.109931,2.205,0,0,failed,ConnectionRefusedError
818,13:21:56.110198,2.2065,0,0,failed,ConnectionRefusedError
815,13:21:56.110364,2.2071,0,0,failed,ConnectionRefusedError
839,13:21:56.110564,2.2048,0,0,failed,ConnectionRefusedError
845,13:21:56.110768,2.2045,0,0,failed,ConnectionRefusedError
851,13:21:56.110974,2.204,0,0,failed,ConnectionRefusedError
844,13:21:56.111218,2.205,0,0,failed,ConnectionRefusedError
829,13:21:56.111417,2.2067,0,0,failed,ConnectionRefusedError
842,13:21:56.111571,2.2056,0,0,failed,ConnectionRefusedError
823,13:21:56.111732,2.2077,0,0,failed,ConnectionRefusedError
826,13:21:56.111923,2.2075,0,0,failed,ConnectionRefusedError
852,13:21:56.112084,2.2051,0,0,failed,ConnectionRefusedError
850,13:21:56.112274,2.2054,0,0,failed,ConnectionRefusedError
865,13:21:56.112486,2.204,0,0,failed,ConnectionRefusedError
832,13:21:56.112693,2.2077,0,0,failed,ConnectionRefusedError
847,13:21:56.112852,2.2063,0,0,failed,ConnectionRefusedError
838,13:21:56.115171,2.2074,0,0,failed,ConnectionRefusedError
853,13:21:56.115428,2.2083,0,0,failed,ConnectionRefusedError
835,13:21:56.115601,2.2103,0,0,failed,ConnectionRefusedError
866,13:21:56.115791,2.2073,0,0,failed,ConnectionRefusedError
855,13:21:56.115965,2.2085,0,0,failed,ConnectionRefusedError
841,13:21:56.116199,2.2102,0,0,failed,ConnectionRefusedError
858,13:21:56.116381,2.2087,0,0,failed,ConnectionRefusedError
843,13:21:56.116554,2.2104,0,0,failed,ConnectionRefusedError
863,13:21:56.116739,2.2085,0,0,failed,ConnectionRefusedError
846,13:21:56.116927,2.2105,0,0,failed,ConnectionRefusedError
871,13:21:56.117140,2.2081,0,0,failed,ConnectionRefusedError
860,13:21:56.117312,2.2094,0,0,failed,ConnectionRefusedError
854,13:21:56.117541,2.2102,0,0,failed,ConnectionRefusedError
861,13:21:56.117826,2.2097,0,0,failed,ConnectionRefusedError
874,13:21:56.118065,2.2088,0,0,failed,ConnectionRefusedError
848,13:21:56.118285,2.2116,0,0,failed,ConnectionRefusedError
872,13:21:56.118463,2.2094,0,0,failed,ConnectionRefusedError
876,13:21:56.118673,2.2092,0,0,failed,ConnectionRefusedError
849,13:21:56.118840,2.2121,0,0,failed,ConnectionRefusedError
869,13:21:56.119047,2.2102,0,0,failed,ConnectionRefusedError
868,13:21:56.119215,2.2105,0,0,failed,ConnectionRefusedError
857,13:21:56.119490,2.2119,0,0,failed,ConnectionRefusedError
877,13:21:56.119736,2.2101,0,0,failed,ConnectionRefusedError
875,13:21:56.119955,2.2105,0,0,failed,ConnectionRefusedError
885,13:21:56.120167,2.2098,0,0,failed,ConnectionRefusedError
856,13:21:56.120364,2.2128,0,0,failed,ConnectionRefusedError
882,13:21:56.120532,2.2105,0,0,failed,ConnectionRefusedError
859,13:21:56.120705,2.2129,0,0,failed,ConnectionRefusedError
879,13:21:56.120874,2.2111,0,0,failed,ConnectionRefusedError
862,13:21:56.121068,2.2129,0,0,failed,ConnectionRefusedError
884,13:21:56.121234,2.211,0,0,failed,ConnectionRefusedError
870,13:21:56.121437,2.2125,0,0,failed,ConnectionRefusedError
891,13:21:56.121670,2.2108,0,0,failed,ConnectionRefusedError
886,13:21:56.121860,2.2114,0,0,failed,ConnectionRefusedError
887,13:21:56.122067,2.2115,0,0,failed,ConnectionRefusedError
864,13:21:56.122255,2.2139,0,0,failed,ConnectionRefusedError
890,13:21:56.122492,2.2117,0,0,failed,ConnectionRefusedError
867,13:21:56.122807,2.2141,0,0,failed,ConnectionRefusedError
881,13:21:56.123150,2.2132,0,0,failed,ConnectionRefusedError
902,13:21:56.123345,2.2113,0,0,failed,ConnectionRefusedError
892,13:21:56.123521,2.2125,0,0,failed,ConnectionRefusedError
897,13:21:56.123712,2.2122,0,0,failed,ConnectionRefusedError
873,13:21:56.123899,2.2147,0,0,failed,ConnectionRefusedError
896,13:21:56.124082,2.2127,0,0,failed,ConnectionRefusedError
880,13:21:56.124329,2.2144,0,0,failed,ConnectionRefusedError
894,13:21:56.124548,2.2133,0,0,failed,ConnectionRefusedError
888,13:21:56.124779,2.2141,0,0,failed,ConnectionRefusedError
904,13:21:56.124932,2.2127,0,0,failed,ConnectionRefusedError
901,13:21:56.125138,2.2132,0,0,failed,ConnectionRefusedError
905,13:21:56.125305,2.2129,0,0,failed,ConnectionRefusedError
878,13:21:56.125516,2.2158,0,0,failed,ConnectionRefusedError
889,13:21:56.125678,2.215,0,0,failed,ConnectionRefusedError
898,13:21:56.125864,2.2142,0,0,failed,ConnectionRefusedError
899,13:21:56.126022,2.2143,0,0,failed,ConnectionRefusedError
883,13:21:56.126252,2.2161,0,0,failed,ConnectionRefusedError
895,13:21:56.126417,2.2151,0,0,failed,ConnectionRefusedError
903,13:21:56.126609,2.2144,0,0,failed,ConnectionRefusedError
893,13:21:56.126760,2.2157,0,0,failed,ConnectionRefusedError
900,13:21:56.126911,2.2151,0,0,failed,ConnectionRefusedError
906,13:21:56.127095,2.2146,0,0,failed,ConnectionRefusedError
912,13:21:56.127241,2.2142,0,0,failed,ConnectionRefusedError
913,13:21:56.127431,2.2142,0,0,failed,ConnectionRefusedError
908,13:21:56.127614,2.2149,0,0,failed,ConnectionRefusedError
907,13:21:56.127788,2.2152,0,0,failed,ConnectionRefusedError
914,13:21:56.127938,2.2147,0,0,failed,ConnectionRefusedError
910,13:21:56.128102,2.2152,0,0,failed,ConnectionRefusedError
911,13:21:56.128273,2.2153,0,0,failed,ConnectionRefusedError
921,13:21:56.128404,2.2145,0,0,failed,ConnectionRefusedError
909,13:21:56.128573,2.2158,0,0,failed,ConnectionRefusedError
920,13:21:56.128741,2.2149,0,0,failed,ConnectionRefusedError
917,13:21:56.128955,2.2153,0,0,failed,ConnectionRefusedError
918,13:21:56.131266,2.2155,0,0,failed,ConnectionRefusedError
919,13:21:56.131522,2.2177,0,0,failed,ConnectionRefusedError
922,13:21:56.131737,2.2176,0,0,failed,ConnectionRefusedError
915,13:21:56.131915,2.2185,0,0,failed,ConnectionRefusedError
916,13:21:56.132094,2.2186,0,0,failed,ConnectionRefusedError
926,13:21:56.132265,2.2178,0,0,failed,ConnectionRefusedError
923,13:21:56.132519,2.2183,0,0,failed,ConnectionRefusedError
930,13:21:56.132678,2.2178,0,0,failed,ConnectionRefusedError
929,13:21:56.132878,2.2181,0,0,failed,ConnectionRefusedError
924,13:21:56.133085,2.2188,0,0,failed,ConnectionRefusedError
928,13:21:56.133290,2.2186,0,0,failed,ConnectionRefusedError
925,13:21:56.133455,2.2191,0,0,failed,ConnectionRefusedError
931,13:21:56.133668,2.2187,0,0,failed,ConnectionRefusedError
927,13:21:56.133885,2.2193,0,0,failed,ConnectionRefusedError
934,13:21:56.134042,2.2188,0,0,failed,ConnectionRefusedError
936,13:21:56.134226,2.2188,0,0,failed,ConnectionRefusedError
933,13:21:56.134494,2.2193,0,0,failed,ConnectionRefusedError
932,13:21:56.134680,2.2196,0,0,failed,ConnectionRefusedError
937,13:21:56.134890,2.2193,0,0,failed,ConnectionRefusedError
945,13:21:56.135092,2.2187,0,0,failed,ConnectionRefusedError
938,13:21:56.135343,2.2197,0,0,failed,ConnectionRefusedError
944,13:21:56.135564,2.2193,0,0,failed,ConnectionRefusedError
939,13:21:56.135761,2.22,0,0,failed,ConnectionRefusedError
946,13:21:56.135924,2.2195,0,0,failed,ConnectionRefusedError
943,13:21:56.136109,2.22,0,0,failed,ConnectionRefusedError
942,13:21:56.136315,2.2203,0,0,failed,ConnectionRefusedError
952,13:21:56.136473,2.2195,0,0,failed,ConnectionRefusedError
953,13:21:56.136657,2.2195,0,0,failed,ConnectionRefusedError
941,13:21:56.136861,2.2209,0,0,failed,ConnectionRefusedError
935,13:21:56.137035,2.2217,0,0,failed,ConnectionRefusedError
950,13:21:56.137270,2.2204,0,0,failed,ConnectionRefusedError
951,13:21:56.137445,2.2205,0,0,failed,ConnectionRefusedError
947,13:21:56.137676,2.2211,0,0,failed,ConnectionRefusedError
954,13:21:56.137924,2.2206,0,0,failed,ConnectionRefusedError
961,13:21:56.138105,2.2202,0,0,failed,ConnectionRefusedError
948,13:21:56.138307,2.2216,0,0,failed,ConnectionRefusedError
959,13:21:56.138467,2.2208,0,0,failed,ConnectionRefusedError
940,13:21:56.138650,2.2228,0,0,failed,ConnectionRefusedError
956,13:21:56.138937,2.2215,0,0,failed,ConnectionRefusedError
962,13:21:56.139162,2.2211,0,0,failed,ConnectionRefusedError
957,13:21:56.139454,2.2219,0,0,failed,ConnectionRefusedError
968,13:21:56.139686,2.221,0,0,failed,ConnectionRefusedError
958,13:21:56.139910,2.2223,0,0,failed,ConnectionRefusedError
960,13:21:56.140094,2.2223,0,0,failed,ConnectionRefusedError
949,13:21:56.140288,2.2235,0,0,failed,ConnectionRefusedError
970,13:21:56.140500,2.2216,0,0,failed,ConnectionRefusedError
963,13:21:56.140680,2.2226,0,0,failed,ConnectionRefusedError
967,13:21:56.140895,2.2224,0,0,failed,ConnectionRefusedError
978,13:21:56.141064,2.2214,0,0,failed,ConnectionRefusedError
965,13:21:56.141303,2.223,0,0,failed,ConnectionRefusedError
955,13:21:56.141491,2.2242,0,0,failed,ConnectionRefusedError
974,13:21:56.141686,2.2224,0,0,failed,ConnectionRefusedError
977,13:21:56.141888,2.2223,0,0,failed,ConnectionRefusedError
969,13:21:56.142049,2.2233,0,0,failed,ConnectionRefusedError
983,13:21:56.142251,2.2221,0,0,failed,ConnectionRefusedError
976,13:21:56.142436,2.223,0,0,failed,ConnectionRefusedError
972,13:21:56.142668,2.2236,0,0,failed,ConnectionRefusedError
964,13:21:56.142849,2.2247,0,0,failed,ConnectionRefusedError
966,13:21:56.143068,2.2247,0,0,failed,ConnectionRefusedError
980,13:21:56.143278,2.2234,0,0,failed,ConnectionRefusedError
984,13:21:56.143467,2.2232,0,0,failed,ConnectionRefusedError
975,13:21:56.143673,2.2242,0,0,failed,ConnectionRefusedError
995,13:21:56.143857,2.2225,0,0,failed,ConnectionRefusedError
985,13:21:56.144050,2.2237,0,0,failed,ConnectionRefusedError
973,13:21:56.144216,2.225,0,0,failed,ConnectionRefusedError
982,13:21:56.144421,2.2243,0,0,failed,ConnectionRefusedError
971,13:21:56.144667,2.2257,0,0,failed,ConnectionRefusedError
994,13:21:56.144931,2.2236,0,0,failed,ConnectionRefusedError
988,13:21:56.147354,2.2245,0,0,failed,ConnectionRefusedError
986,13:21:56.147578,2.2271,0,0,failed,ConnectionRefusedError
979,13:21:56.147782,2.228,0,0,failed,ConnectionRefusedError
991,13:21:56.147991,2.227,0,0,failed,ConnectionRefusedError
997,13:21:56.148189,2.2266,0,0,failed,ConnectionRefusedError
993,13:21:56.148431,2.2273,0,0,failed,ConnectionRefusedError
996,13:21:56.148599,2.2272,0,0,failed,ConnectionRefusedError
989,13:21:56.148774,2.228,0,0,failed,ConnectionRefusedError
998,13:21:56.149014,2.2273,0,0,failed,ConnectionRefusedError
992,13:21:56.149252,2.2281,0,0,failed,ConnectionRefusedError
981,13:21:56.149437,2.2295,0,0,failed,ConnectionRefusedError
999,13:21:56.149659,2.2279,0,0,failed,ConnectionRefusedError
987,13:21:56.149861,2.2293,0,0,failed,ConnectionRefusedError
990,13:21:56.150068,2.2292,0,0,failed,ConnectionRefusedError
